,source,road,direction,f_system,urban_rural,class,miles,year,month_day,interval,day_string,date_time,travel_time_minutes,baseline_mean_TT,percent_change,impact_present,impact_subtype,corridor_response,impact_type,reference_period
1094,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,14:00,Monday,2019-07-15 14:00:00,4.62,4.7775,-3.296703296703292,no,None,None,None,06/2019
1095,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,15:00,Monday,2019-07-15 15:00:00,4.9,4.9825,-1.6557952834922143,no,None,None,None,06/2019
1096,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,16:00,Monday,2019-07-15 16:00:00,5.010000000000001,6.0575,-17.292612463887732,no,None,None,None,06/2019
1097,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,17:00,Monday,2019-07-15 17:00:00,5.31,6.33,-16.11374407582939,no,None,None,None,06/2019
1098,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,18:00,Monday,2019-07-15 18:00:00,5.54,4.605,20.30401737242127,no,None,None,None,06/2019
1099,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,19:00,Monday,2019-07-15 19:00:00,4.47,4.385,1.9384264538198397,no,None,None,None,06/2019
1100,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,20:00,Monday,2019-07-15 20:00:00,4.52,4.3725000000000005,3.373356203544861,yes,Paving operations,Partial closure,work zone,06/2019
1101,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,21:00,Monday,2019-07-15 21:00:00,5.24,4.515000000000001,16.057585825027676,yes,Paving operations,Partial closure,work zone,06/2019
1102,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,22:00,Monday,2019-07-15 22:00:00,7.4799999999999995,4.8725,53.514622883530016,yes,Paving operations,Partial closure,work zone,06/2019
1103,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/15,23:00,Monday,2019-07-15 23:00:00,5.030000000000001,4.6925,7.192328183271204,yes,Paving operations,Partial closure,work zone,06/2019
1104,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,00:00,Tuesday,2019-07-16 00:00:00,4.84,4.52,7.079646017699122,yes,Paving operations,Partial closure,work zone,06/2019
1105,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,01:00,Tuesday,2019-07-16 01:00:00,4.7700000000000005,4.5275,5.356156819436789,yes,Paving operations,Partial closure,work zone,06/2019
1106,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,02:00,Tuesday,2019-07-16 02:00:00,5.199999999999999,4.5275,14.853672004417437,yes,Paving operations,Partial closure,work zone,06/2019
1107,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,03:00,Tuesday,2019-07-16 03:00:00,4.76,4.475,6.368715083798886,yes,Paving operations,Partial closure,work zone,06/2019
1108,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,04:00,Tuesday,2019-07-16 04:00:00,4.83,4.3975,9.835133598635592,yes,Paving operations,Partial closure,work zone,06/2019
1109,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,05:00,Tuesday,2019-07-16 05:00:00,4.85,4.7524999999999995,2.051551814834301,yes,Paving operations,Partial closure,work zone,06/2019
1110,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,06:00,Tuesday,2019-07-16 06:00:00,7.66,8.212499999999999,-6.727549467275478,yes,Paving operations,Partial closure,work zone,06/2019
1111,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,07:00,Tuesday,2019-07-16 07:00:00,17.47,13.6075,28.385081756384338,no,None,None,None,06/2019
1112,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,08:00,Tuesday,2019-07-16 08:00:00,17.53,12.0525,45.447002696535996,no,None,None,None,06/2019
1113,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,09:00,Tuesday,2019-07-16 09:00:00,7.63,6.342499999999999,20.299566417027997,no,None,None,None,06/2019
1114,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,10:00,Tuesday,2019-07-16 10:00:00,5.37,4.930000000000001,8.924949290060841,no,None,None,None,06/2019
1115,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,11:00,Tuesday,2019-07-16 11:00:00,8.399999999999999,4.6325,81.32757690232052,no,None,None,None,06/2019
1116,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,12:00,Tuesday,2019-07-16 12:00:00,8.799999999999999,4.7825,84.00418191322528,no,None,None,None,06/2019
1117,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,13:00,Tuesday,2019-07-16 13:00:00,4.859999999999999,4.727500000000001,2.8027498677947857,no,None,None,None,06/2019
1118,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,14:00,Tuesday,2019-07-16 14:00:00,4.98,4.6175,7.850568489442354,no,None,None,None,06/2019
1119,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,15:00,Tuesday,2019-07-16 15:00:00,5.95,5.04,18.055555555555557,no,None,None,None,06/2019
1120,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,16:00,Tuesday,2019-07-16 16:00:00,6.09,5.875,3.659574468085104,no,None,None,None,06/2019
1121,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,17:00,Tuesday,2019-07-16 17:00:00,6.58,5.6674999999999995,16.10057344508162,no,None,None,None,06/2019
1122,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,18:00,Tuesday,2019-07-16 18:00:00,5.06,4.555,11.086717892425904,no,None,None,None,06/2019
1123,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,19:00,Tuesday,2019-07-16 19:00:00,4.51,4.44,1.576576576576563,no,None,None,None,06/2019
1124,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,20:00,Tuesday,2019-07-16 20:00:00,5.09,4.4425,14.575126617895329,yes,Paving operations,Partial closure,work zone,06/2019
1125,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,21:00,Tuesday,2019-07-16 21:00:00,6.57,4.6850000000000005,40.23479188900746,yes,Paving operations,Partial closure,work zone,06/2019
1126,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,22:00,Tuesday,2019-07-16 22:00:00,5.74,5.3149999999999995,7.996237064910644,yes,Paving operations,Partial closure,work zone,06/2019
1127,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/16,23:00,Tuesday,2019-07-16 23:00:00,10.72,5.029999999999999,113.1212723658052,yes,Paving operations,Partial closure,work zone,06/2019
1128,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,00:00,Wednesday,2019-07-17 00:00:00,6.09,4.7575,28.008407777193895,yes,Paving operations,Partial closure,work zone,06/2019
1129,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,01:00,Wednesday,2019-07-17 01:00:00,4.8999999999999995,4.68,4.700854700854696,yes,Paving operations,Partial closure,work zone,06/2019
1130,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,02:00,Wednesday,2019-07-17 02:00:00,5.0,4.880000000000001,2.4590163934426066,yes,Paving operations,Partial closure,work zone,06/2019
1131,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,03:00,Wednesday,2019-07-17 03:00:00,5.0600000000000005,4.8675,3.954802259887022,yes,Paving operations,Partial closure,work zone,06/2019
1132,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,04:00,Wednesday,2019-07-17 04:00:00,6.2,4.815,28.76427829698857,yes,Paving operations,Partial closure,work zone,06/2019
1133,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,05:00,Wednesday,2019-07-17 05:00:00,12.690000000000001,4.4125,187.59206798866862,yes,Paving operations,Partial closure,work zone,06/2019
1134,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,06:00,Wednesday,2019-07-17 06:00:00,7.86,7.515000000000001,4.590818363273449,yes,Paving operations,Partial closure,work zone,06/2019
1135,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,07:00,Wednesday,2019-07-17 07:00:00,10.27,11.267500000000002,-8.852895495895293,no,None,None,None,06/2019
1136,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,08:00,Wednesday,2019-07-17 08:00:00,11.029999999999998,13.5325,-18.49251801219289,no,None,None,None,06/2019
1137,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,09:00,Wednesday,2019-07-17 09:00:00,8.03,7.069999999999999,13.578500707213578,no,None,None,None,06/2019
1138,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,10:00,Wednesday,2019-07-17 10:00:00,20.009999999999998,7.005,185.65310492505353,no,None,None,None,06/2019
1139,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,11:00,Wednesday,2019-07-17 11:00:00,5.38,6.14,-12.377850162866446,no,None,None,None,06/2019
1140,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,12:00,Wednesday,2019-07-17 12:00:00,10.65,5.4325,96.0423377818684,no,None,None,None,06/2019
1141,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,13:00,Wednesday,2019-07-17 13:00:00,6.6899999999999995,5.0600000000000005,32.21343873517784,no,None,None,None,06/2019
1142,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,14:00,Wednesday,2019-07-17 14:00:00,4.67,6.5375,-28.56596558317399,no,None,None,None,06/2019
1143,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,15:00,Wednesday,2019-07-17 15:00:00,4.91,5.1675,-4.983067247218196,no,None,None,None,06/2019
1144,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,16:00,Wednesday,2019-07-17 16:00:00,5.32,5.9175,-10.097169412758769,no,None,None,None,06/2019
1145,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,17:00,Wednesday,2019-07-17 17:00:00,6.09,7.112500000000001,-14.37609841827769,no,None,None,None,06/2019
1146,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,18:00,Wednesday,2019-07-17 18:00:00,5.02,5.26,-4.562737642585556,no,None,None,None,06/2019
1147,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,19:00,Wednesday,2019-07-17 19:00:00,4.5200000000000005,4.5725,-1.1481683980316966,no,None,None,None,06/2019
1148,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,20:00,Wednesday,2019-07-17 20:00:00,4.47,4.9525,-9.742554265522463,yes,Paving operations,Partial closure,work zone,06/2019
1149,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,21:00,Wednesday,2019-07-17 21:00:00,4.66,5.0075,-6.939590614078885,yes,Paving operations,Partial closure,work zone,06/2019
1150,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,22:00,Wednesday,2019-07-17 22:00:00,10.440000000000001,6.142500000000001,69.96336996336996,yes,Paving operations,Partial closure,work zone,06/2019
1151,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/17,23:00,Wednesday,2019-07-17 23:00:00,13.77,5.1275,168.5519258898098,yes,Paving operations,Partial closure,work zone,06/2019
1152,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,00:00,Thursday,2019-07-18 00:00:00,6.669999999999999,4.5875,45.395095367847375,yes,Paving operations,Partial closure,work zone,06/2019
1153,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,01:00,Thursday,2019-07-18 01:00:00,5.12,4.59,11.546840958605669,yes,Paving operations,Partial closure,work zone,06/2019
1154,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,02:00,Thursday,2019-07-18 02:00:00,4.989999999999999,4.6125,8.184281842818418,yes,Paving operations,Partial closure,work zone,06/2019
1155,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,03:00,Thursday,2019-07-18 03:00:00,4.96,4.7775,3.8199895342752512,yes,Paving operations,Partial closure,work zone,06/2019
1156,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,04:00,Thursday,2019-07-18 04:00:00,4.960000000000001,4.8325000000000005,2.6383859286083884,yes,Paving operations,Partial closure,work zone,06/2019
1157,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,05:00,Thursday,2019-07-18 05:00:00,5.69,4.9975000000000005,13.856928464232112,yes,Paving operations,Partial closure,work zone,06/2019
1158,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,06:00,Thursday,2019-07-18 06:00:00,7.33,8.2925,-11.606873681037086,yes,Paving operations,Partial closure,work zone,06/2019
1159,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,07:00,Thursday,2019-07-18 07:00:00,9.91,12.61,-21.411578112609035,no,None,None,None,06/2019
1160,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,08:00,Thursday,2019-07-18 08:00:00,10.37,12.74,-18.602825745682896,no,None,None,None,06/2019
1161,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,09:00,Thursday,2019-07-18 09:00:00,5.33,7.0025,-23.884327026062124,no,None,None,None,06/2019
1162,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,10:00,Thursday,2019-07-18 10:00:00,4.76,5.534999999999999,-14.001806684733506,no,None,None,None,06/2019
1163,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,11:00,Thursday,2019-07-18 11:00:00,8.409999999999998,5.715,47.15660542432193,no,None,None,None,06/2019
1164,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,12:00,Thursday,2019-07-18 12:00:00,9.23,5.120000000000001,80.27343749999997,no,None,None,None,06/2019
1165,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,13:00,Thursday,2019-07-18 13:00:00,4.7299999999999995,4.6850000000000005,0.9605122732123593,no,None,None,None,06/2019
1166,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,14:00,Thursday,2019-07-18 14:00:00,4.6899999999999995,5.57,-15.798922800718145,no,None,None,None,06/2019
1167,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,15:00,Thursday,2019-07-18 15:00:00,5.3,6.21,-14.653784219001611,no,None,None,None,06/2019
1168,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,16:00,Thursday,2019-07-18 16:00:00,6.260000000000001,6.342499999999999,-1.3007489160425494,no,None,None,None,06/2019
1169,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,17:00,Thursday,2019-07-18 17:00:00,5.91,6.2675,-5.7040287195851604,no,None,None,None,06/2019
1170,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,18:00,Thursday,2019-07-18 18:00:00,4.66,4.98,-6.425702811244985,no,None,None,None,06/2019
1171,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,19:00,Thursday,2019-07-18 19:00:00,4.4799999999999995,4.66,-3.8626609442060214,no,None,None,None,06/2019
1172,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,20:00,Thursday,2019-07-18 20:00:00,4.54,4.495,1.0011123470522787,yes,Paving operations,Partial closure,work zone,06/2019
1173,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,21:00,Thursday,2019-07-18 21:00:00,4.57,4.6975,-2.7142096860031826,yes,Paving operations,Partial closure,work zone,06/2019
1174,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,22:00,Thursday,2019-07-18 22:00:00,10.940000000000001,5.45,100.73394495412846,yes,Paving operations,Partial closure,work zone,06/2019
1175,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/18,23:00,Thursday,2019-07-18 23:00:00,14.77,5.102499999999999,189.46594806467422,yes,Paving operations,Partial closure,work zone,06/2019
1176,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,00:00,Friday,2019-07-19 00:00:00,7.91,4.827500000000001,63.85292594510614,yes,Paving operations,Partial closure,work zone,06/2019
1177,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,01:00,Friday,2019-07-19 01:00:00,5.8999999999999995,4.64,27.1551724137931,yes,Paving operations,Partial closure,work zone,06/2019
1178,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,02:00,Friday,2019-07-19 02:00:00,4.919999999999999,5.4624999999999995,-9.931350114416485,yes,Paving operations,Partial closure,work zone,06/2019
1179,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,03:00,Friday,2019-07-19 03:00:00,5.4399999999999995,4.56,19.298245614035086,yes,Paving operations,Partial closure,work zone,06/2019
1180,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,04:00,Friday,2019-07-19 04:00:00,4.37,4.5675,-4.324028461959492,yes,Paving operations,Partial closure,work zone,06/2019
1181,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,05:00,Friday,2019-07-19 05:00:00,4.39,5.645,-22.232063773250665,yes,Paving operations,Partial closure,work zone,06/2019
1182,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,06:00,Friday,2019-07-19 06:00:00,6.130000000000001,7.737500000000001,-20.775444264943456,yes,Paving operations,Partial closure,work zone,06/2019
1183,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,07:00,Friday,2019-07-19 07:00:00,8.72,9.1175,-4.359747737866729,no,None,None,None,06/2019
1184,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,08:00,Friday,2019-07-19 08:00:00,10.7,9.415,13.648433351035585,no,None,None,None,06/2019
1185,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,09:00,Friday,2019-07-19 09:00:00,5.84,6.64,-12.048192771084336,no,None,None,None,06/2019
1186,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,10:00,Friday,2019-07-19 10:00:00,5.01,6.17,-18.800648298217183,no,None,None,None,06/2019
1187,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,11:00,Friday,2019-07-19 11:00:00,4.73,8.7575,-45.98915215529546,no,None,None,None,06/2019
1188,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,12:00,Friday,2019-07-19 12:00:00,8.209999999999999,8.184999999999999,0.3054367745876647,no,None,None,None,06/2019
1189,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,13:00,Friday,2019-07-19 13:00:00,6.79,5.595,21.358355674709568,no,None,None,None,06/2019
1190,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,14:00,Friday,2019-07-19 14:00:00,4.949999999999999,6.165,-19.708029197080304,no,None,None,None,06/2019
1191,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,15:00,Friday,2019-07-19 15:00:00,5.25,6.075000000000001,-13.580246913580263,no,None,None,None,06/2019
1192,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,16:00,Friday,2019-07-19 16:00:00,5.08,5.762499999999999,-11.843817787418642,no,None,None,None,06/2019
1193,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,17:00,Friday,2019-07-19 17:00:00,5.09,6.0575,-15.97193561700372,no,None,None,None,06/2019
1194,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,18:00,Friday,2019-07-19 18:00:00,4.79,7.025,-31.814946619217082,no,None,None,None,06/2019
1195,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,19:00,Friday,2019-07-19 19:00:00,4.7,6.237499999999999,-24.64929859719437,no,None,None,None,06/2019
1196,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,20:00,Friday,2019-07-19 20:00:00,4.47,4.772499999999999,-6.338397066526964,no,None,None,None,06/2019
1197,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,21:00,Friday,2019-07-19 21:00:00,4.5,4.625,-2.7027027027027026,no,None,None,None,06/2019
1198,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,22:00,Friday,2019-07-19 22:00:00,4.44,4.477500000000001,-0.8375209380234623,no,None,None,None,06/2019
1199,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/19,23:00,Friday,2019-07-19 23:00:00,4.49,4.455,0.7856341189674555,no,None,None,None,06/2019
1200,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,00:00,Saturday,2019-07-20 00:00:00,4.37,4.45,-1.7977528089887655,no,None,None,None,06/2019
1201,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,01:00,Saturday,2019-07-20 01:00:00,4.46,4.406000000000001,1.2256014525646703,no,None,None,None,06/2019
1202,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,02:00,Saturday,2019-07-20 02:00:00,4.49,4.484,0.13380909901873833,no,None,None,None,06/2019
1203,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,03:00,Saturday,2019-07-20 03:00:00,4.42,4.492,-1.602849510240429,no,None,None,None,06/2019
1204,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,04:00,Saturday,2019-07-20 04:00:00,4.449999999999999,4.386,1.4591883264933692,no,None,None,None,06/2019
1205,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,05:00,Saturday,2019-07-20 05:00:00,4.3,4.343999999999999,-1.0128913443830478,no,None,None,None,06/2019
1206,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,06:00,Saturday,2019-07-20 06:00:00,4.3100000000000005,4.348,-0.8739650413983295,no,None,None,None,06/2019
1207,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,07:00,Saturday,2019-07-20 07:00:00,4.42,4.453999999999999,-0.7633587786259302,no,None,None,None,06/2019
1208,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,08:00,Saturday,2019-07-20 08:00:00,4.49,4.5,-0.2222222222222175,no,None,None,None,06/2019
1209,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,09:00,Saturday,2019-07-20 09:00:00,4.94,4.578,7.907383136740936,no,None,None,None,06/2019
1210,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,10:00,Saturday,2019-07-20 10:00:00,4.57,4.6160000000000005,-0.9965337954939398,no,None,None,None,06/2019
1211,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,11:00,Saturday,2019-07-20 11:00:00,4.92,4.58,7.423580786026197,no,None,None,None,06/2019
1212,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,12:00,Saturday,2019-07-20 12:00:00,4.75,6.061999999999999,-21.64302210491586,no,None,None,None,06/2019
1213,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,13:00,Saturday,2019-07-20 13:00:00,5.180000000000001,6.136000000000001,-15.580182529335076,no,None,None,None,06/2019
1214,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,14:00,Saturday,2019-07-20 14:00:00,5.2700000000000005,7.087999999999999,-25.648984198645586,no,None,None,None,06/2019
1215,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,15:00,Saturday,2019-07-20 15:00:00,5.1000000000000005,5.69,-10.369068541300525,no,None,None,None,06/2019
1216,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,16:00,Saturday,2019-07-20 16:00:00,6.78,4.964,36.58340048348106,no,None,None,None,06/2019
1217,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/20,17:00,Saturday,2019-07-20 17:00:00,5.039999999999999,4.786,5.307145842039272,no,None,None,None,06/2019
